data,valor,indicador
2024-08-16,5.4632,cambio_dolar
2024-08-19,5.4237,cambio_dolar
2024-08-20,5.4547,cambio_dolar
2024-08-21,5.4707,cambio_dolar
2024-08-22,5.5524,cambio_dolar
2024-08-23,5.5263,cambio_dolar
2024-08-26,5.4921,cambio_dolar
2024-08-27,5.4969,cambio_dolar
2024-08-28,5.5315,cambio_dolar
2024-08-29,5.6358,cambio_dolar
2024-08-30,5.6562,cambio_dolar
2024-09-02,5.623,cambio_dolar
2024-09-03,5.6224,cambio_dolar
2024-09-04,5.6359,cambio_dolar
2024-09-05,5.6049,cambio_dolar
2024-09-06,5.5702,cambio_dolar
2024-09-09,5.6097,cambio_dolar
2024-09-10,5.6254,cambio_dolar
2024-09-11,5.6387,cambio_dolar
2024-09-12,5.6554,cambio_dolar
2024-09-13,5.5717,cambio_dolar
2024-09-16,5.5207,cambio_dolar
2024-09-17,5.501,cambio_dolar
2024-09-18,5.4767,cambio_dolar
2024-09-19,5.4189,cambio_dolar
2024-09-20,5.4775,cambio_dolar
2024-09-23,5.5446,cambio_dolar
2024-09-24,5.4702,cambio_dolar
2024-09-25,5.4736,cambio_dolar
2024-09-26,5.4412,cambio_dolar
2024-09-27,5.4431,cambio_dolar
2024-09-30,5.4481,cambio_dolar
2024-10-01,5.4521,cambio_dolar
2024-10-02,5.4305,cambio_dolar
2024-10-03,5.485,cambio_dolar
2024-10-04,5.4686,cambio_dolar
2024-10-07,5.4626,cambio_dolar
2024-10-08,5.5197,cambio_dolar
2024-10-09,5.5737,cambio_dolar
2024-10-10,5.5819,cambio_dolar
2024-10-11,5.6263,cambio_dolar
2024-10-14,5.6045,cambio_dolar
2024-10-15,5.6378,cambio_dolar
2024-10-16,5.6749,cambio_dolar
2024-10-17,5.6758,cambio_dolar
2024-10-18,5.6672,cambio_dolar
2024-10-21,5.7068,cambio_dolar
2024-10-22,5.6958,cambio_dolar
2024-10-23,5.7149,cambio_dolar
2024-10-24,5.7087,cambio_dolar
2024-10-25,5.6969,cambio_dolar
2024-10-28,5.6988,cambio_dolar
2024-10-29,5.714,cambio_dolar
2024-10-30,5.7801,cambio_dolar
2024-10-31,5.7779,cambio_dolar
2024-11-01,5.8073,cambio_dolar
2024-11-04,5.7898,cambio_dolar
2024-11-05,5.7846,cambio_dolar
2024-11-06,5.7648,cambio_dolar
2024-11-07,5.6624,cambio_dolar
2024-11-08,5.7648,cambio_dolar
2024-11-11,5.798,cambio_dolar
2024-11-12,5.7694,cambio_dolar
2024-11-13,5.7713,cambio_dolar
2024-11-14,5.7885,cambio_dolar
2024-11-18,5.7603,cambio_dolar
2024-11-19,5.7743,cambio_dolar
2024-11-21,5.8173,cambio_dolar
2024-11-22,5.8124,cambio_dolar
2024-11-25,5.8002,cambio_dolar
2024-11-26,5.799,cambio_dolar
2024-11-27,5.8291,cambio_dolar
2024-11-28,5.9871,cambio_dolar
2024-11-29,6.0535,cambio_dolar
2024-12-02,6.0634,cambio_dolar
2024-12-03,6.0707,cambio_dolar
2024-12-04,6.0581,cambio_dolar
2024-12-05,5.9849,cambio_dolar
2024-12-06,6.0293,cambio_dolar
2024-12-09,6.057,cambio_dolar
2024-12-10,6.0529,cambio_dolar
2024-12-11,6.032,cambio_dolar
2024-12-12,5.9408,cambio_dolar
2024-12-13,6.04,cambio_dolar
2024-12-16,6.0509,cambio_dolar
2024-12-17,6.1685,cambio_dolar
2024-12-18,6.1624,cambio_dolar
2024-12-19,6.1841,cambio_dolar
2024-12-20,6.078,cambio_dolar
2024-12-23,6.1612,cambio_dolar
2024-12-24,6.1541,cambio_dolar
2024-12-26,6.1656,cambio_dolar
2024-12-27,6.1991,cambio_dolar
2024-12-30,6.1923,cambio_dolar
2024-12-31,6.1923,cambio_dolar
2025-01-02,6.2086,cambio_dolar
2025-01-03,6.1563,cambio_dolar
2025-01-06,6.1119,cambio_dolar
2025-01-07,6.0741,cambio_dolar
2025-01-08,6.1321,cambio_dolar
2025-01-09,6.0896,cambio_dolar
2025-01-10,6.0965,cambio_dolar
2025-01-13,6.1079,cambio_dolar
2025-01-14,6.0671,cambio_dolar
2025-01-15,6.0377,cambio_dolar
2025-01-16,6.0322,cambio_dolar
2025-01-17,6.0609,cambio_dolar
2025-01-20,6.0498,cambio_dolar
2025-01-21,6.044,cambio_dolar
2025-01-22,5.9674,cambio_dolar
2025-01-23,5.9399,cambio_dolar
2025-01-24,5.8925,cambio_dolar
2025-01-27,5.9272,cambio_dolar
2025-01-28,5.893,cambio_dolar
2025-01-29,5.8596,cambio_dolar
2025-01-30,5.9006,cambio_dolar
2025-01-31,5.8301,cambio_dolar
2025-02-03,5.8687,cambio_dolar
2025-02-04,5.7927,cambio_dolar
2025-02-05,5.7997,cambio_dolar
2025-02-06,5.7856,cambio_dolar
2025-02-07,5.7557,cambio_dolar
2025-02-10,5.7808,cambio_dolar
2025-02-11,5.7788,cambio_dolar
2025-02-12,5.7711,cambio_dolar
2025-02-13,5.7788,cambio_dolar
2025-02-14,5.7283,cambio_dolar
2025-02-17,5.7105,cambio_dolar
2025-02-18,5.6979,cambio_dolar
2025-02-19,5.7087,cambio_dolar
2025-02-20,5.7019,cambio_dolar
2025-02-21,5.7027,cambio_dolar
2025-02-24,5.7258,cambio_dolar
2025-02-25,5.7779,cambio_dolar
2025-02-26,5.7757,cambio_dolar
2025-02-27,5.8228,cambio_dolar
2025-02-28,5.8488,cambio_dolar
2025-03-05,5.7914,cambio_dolar
2025-03-06,5.7489,cambio_dolar
2025-03-07,5.7688,cambio_dolar
2025-03-10,5.793,cambio_dolar
2025-03-11,5.8346,cambio_dolar
2025-03-12,5.8268,cambio_dolar
2025-03-13,5.8131,cambio_dolar
2025-03-14,5.7419,cambio_dolar
2025-03-17,5.7082,cambio_dolar
2025-03-18,5.6852,cambio_dolar
2025-03-19,5.6657,cambio_dolar
2025-03-20,5.6628,cambio_dolar
2025-03-21,5.7241,cambio_dolar
2025-03-24,5.7403,cambio_dolar
2025-03-25,5.6992,cambio_dolar
2025-03-26,5.7298,cambio_dolar
2025-03-27,5.7474,cambio_dolar
2025-03-28,5.766,cambio_dolar
2025-03-31,5.7422,cambio_dolar
2025-04-01,5.7051,cambio_dolar
2025-04-02,5.6923,cambio_dolar
2025-04-03,5.6067,cambio_dolar
2025-04-04,5.7777,cambio_dolar
2025-04-07,5.8877,cambio_dolar
2025-04-08,5.9368,cambio_dolar
2025-04-09,6.0605,cambio_dolar
2025-04-10,5.9115,cambio_dolar
2025-04-11,5.8737,cambio_dolar
2025-04-14,5.8425,cambio_dolar
2025-04-15,5.8707,cambio_dolar
2025-04-16,5.8808,cambio_dolar
2025-04-17,5.8559,cambio_dolar
2025-04-22,5.7496,cambio_dolar
2025-04-23,5.688,cambio_dolar
2025-04-24,5.6738,cambio_dolar
2025-04-25,5.6846,cambio_dolar
2025-04-28,5.6681,cambio_dolar
2025-04-29,5.6467,cambio_dolar
2025-04-30,5.6608,cambio_dolar
2025-05-02,5.6394,cambio_dolar
2025-05-05,5.652,cambio_dolar
2025-05-06,5.721,cambio_dolar
2025-05-07,5.7375,cambio_dolar
2025-05-08,5.686,cambio_dolar
2025-05-09,5.6511,cambio_dolar
2025-05-12,5.6822,cambio_dolar
2025-05-13,5.6262,cambio_dolar
2025-05-14,5.61,cambio_dolar
2025-05-15,5.6328,cambio_dolar
2025-05-16,5.6925,cambio_dolar
2025-05-19,5.6591,cambio_dolar
2025-05-20,5.662,cambio_dolar
2025-05-21,5.6571,cambio_dolar
2025-05-22,5.639,cambio_dolar
2025-05-23,5.6932,cambio_dolar
2025-05-26,5.6619,cambio_dolar
2025-05-27,5.6539,cambio_dolar
2025-05-28,5.6936,cambio_dolar
2025-05-29,5.6559,cambio_dolar
2025-05-30,5.7087,cambio_dolar
2025-06-02,5.6937,cambio_dolar
2025-06-03,5.6694,cambio_dolar
2025-06-04,5.6332,cambio_dolar
2025-06-05,5.5969,cambio_dolar
2025-06-06,5.5947,cambio_dolar
2025-06-09,5.576,cambio_dolar
2025-06-10,5.5557,cambio_dolar
2025-06-11,5.539,cambio_dolar
2025-06-12,5.5388,cambio_dolar
2025-06-13,5.5652,cambio_dolar
2025-06-16,5.5123,cambio_dolar
2025-06-17,5.4773,cambio_dolar
2025-06-18,5.4879,cambio_dolar
2025-06-20,5.4957,cambio_dolar
2025-06-23,5.5213,cambio_dolar
2025-06-24,5.4938,cambio_dolar
2025-06-25,5.5427,cambio_dolar
2025-06-26,5.5145,cambio_dolar
2025-06-27,5.4759,cambio_dolar
2025-06-30,5.4571,cambio_dolar
2025-07-01,5.4511,cambio_dolar
2025-07-02,5.4512,cambio_dolar
2025-07-03,5.4208,cambio_dolar
2025-07-04,5.409,cambio_dolar
2025-07-07,5.4552,cambio_dolar
2025-07-08,5.4571,cambio_dolar
2025-07-09,5.4626,cambio_dolar
2025-07-10,5.5433,cambio_dolar
2025-07-11,5.5722,cambio_dolar
2025-07-14,5.5595,cambio_dolar
2025-07-15,5.5576,cambio_dolar
2025-07-16,5.5722,cambio_dolar
2025-07-17,5.5737,cambio_dolar
2025-07-18,5.5466,cambio_dolar
2025-07-21,5.5625,cambio_dolar
2025-07-22,5.5709,cambio_dolar
2025-07-23,5.5537,cambio_dolar
2025-07-24,5.5239,cambio_dolar
2025-07-25,5.5426,cambio_dolar
2025-07-28,5.5877,cambio_dolar
2025-07-29,5.5764,cambio_dolar
2025-07-30,5.6034,cambio_dolar
2025-07-31,5.6021,cambio_dolar
2025-08-01,5.5436,cambio_dolar
2025-08-04,5.5113,cambio_dolar
2025-08-05,5.5119,cambio_dolar
2025-08-06,5.4802,cambio_dolar
2025-08-07,5.4638,cambio_dolar
2025-08-08,5.4254,cambio_dolar
2025-08-11,5.4473,cambio_dolar
2025-08-12,5.4052,cambio_dolar
2025-08-13,5.3928,cambio_dolar
2025-08-14,5.4095,cambio_dolar
2025-08-15,5.3928,cambio_dolar
2025-08-18,5.4155,cambio_dolar
2025-08-19,5.4716,cambio_dolar
2025-08-20,5.4726,cambio_dolar
2025-08-21,5.4828,cambio_dolar
2025-08-22,5.4392,cambio_dolar
2025-08-25,5.4174,cambio_dolar
2025-08-26,5.4218,cambio_dolar
2025-08-27,5.4428,cambio_dolar
2025-08-28,5.4115,cambio_dolar
2025-08-29,5.4264,cambio_dolar
2025-09-01,5.4378,cambio_dolar
2025-09-02,5.468,cambio_dolar
2025-09-03,5.4485,cambio_dolar
2025-09-04,5.4587,cambio_dolar
2025-09-05,5.3968,cambio_dolar
2025-09-08,5.4278,cambio_dolar
2025-09-09,5.4278,cambio_dolar
2025-09-10,5.4123,cambio_dolar
2025-09-11,5.3858,cambio_dolar
2025-09-12,5.3677,cambio_dolar
2025-09-15,5.3208,cambio_dolar
2025-09-16,5.3096,cambio_dolar
2025-09-17,5.3011,cambio_dolar
2025-09-18,5.301,cambio_dolar
2025-09-19,5.3276,cambio_dolar
2025-09-22,5.3457,cambio_dolar
2025-09-23,5.3063,cambio_dolar
2025-09-24,5.3112,cambio_dolar
2025-09-25,5.3425,cambio_dolar
2025-09-26,5.3445,cambio_dolar
2025-09-29,5.3229,cambio_dolar
2025-09-30,5.3186,cambio_dolar
2025-10-01,5.3208,cambio_dolar
2025-10-02,5.3449,cambio_dolar
2025-10-03,5.3498,cambio_dolar
2025-10-06,5.3226,cambio_dolar
2025-10-07,5.3363,cambio_dolar
2025-10-08,5.3427,cambio_dolar
2025-10-09,5.3538,cambio_dolar
2025-10-10,5.4446,cambio_dolar
2025-10-13,5.4629,cambio_dolar
2025-10-14,5.4982,cambio_dolar
2025-10-15,5.4464,cambio_dolar
2025-10-16,5.4354,cambio_dolar
2025-10-17,5.439,cambio_dolar
2025-10-20,5.3771,cambio_dolar
2025-10-21,5.3848,cambio_dolar
2025-10-22,5.3898,cambio_dolar
2025-10-23,5.384,cambio_dolar
2025-10-24,5.3797,cambio_dolar
2025-10-27,5.3744,cambio_dolar
2025-10-28,5.369,cambio_dolar
2025-10-29,5.3416,cambio_dolar
2025-10-30,5.385,cambio_dolar
2025-10-31,5.3843,cambio_dolar
2025-11-03,5.3505,cambio_dolar
2025-11-04,5.3846,cambio_dolar
2025-11-05,5.3798,cambio_dolar
2025-11-06,5.3451,cambio_dolar
2025-11-07,5.3567,cambio_dolar
2025-11-10,5.3181,cambio_dolar
2025-11-11,5.2729,cambio_dolar
2025-11-12,5.2885,cambio_dolar
2025-11-13,5.282,cambio_dolar
2025-11-14,5.2952,cambio_dolar
2025-11-17,5.3108,cambio_dolar
2025-11-18,5.3361,cambio_dolar
2025-11-19,5.3346,cambio_dolar
2025-11-21,5.3902,cambio_dolar
2025-11-24,5.3948,cambio_dolar
2025-11-25,5.3841,cambio_dolar
2025-11-26,5.3694,cambio_dolar
2025-11-27,5.349,cambio_dolar
2025-11-28,5.3338,cambio_dolar
2025-12-01,5.3469,cambio_dolar
2025-12-02,5.3465,cambio_dolar
2025-12-03,5.3114,cambio_dolar
2025-12-04,5.2952,cambio_dolar
2025-12-05,5.3405,cambio_dolar
2025-12-08,5.4249,cambio_dolar
2025-12-09,5.457,cambio_dolar
2025-12-10,5.4656,cambio_dolar
2025-12-11,5.4237,cambio_dolar
2025-12-12,5.4011,cambio_dolar
2025-12-15,5.3929,cambio_dolar
2025-12-16,5.4505,cambio_dolar
2025-12-17,5.5093,cambio_dolar
2025-12-18,5.5283,cambio_dolar
2025-12-19,5.516,cambio_dolar
2025-12-22,5.5389,cambio_dolar
2025-12-23,5.5643,cambio_dolar
2025-12-24,5.535,cambio_dolar
2025-12-26,5.5413,cambio_dolar
2025-12-29,5.5739,cambio_dolar
2025-12-30,5.5024,cambio_dolar
2025-12-31,5.5024,cambio_dolar
2026-01-02,5.4372,cambio_dolar
2026-01-05,5.4351,cambio_dolar
2026-01-06,5.3797,cambio_dolar
2026-01-07,5.388,cambio_dolar
2026-01-08,5.386,cambio_dolar
2026-01-09,5.3707,cambio_dolar
2026-01-12,5.376,cambio_dolar
2026-01-13,5.3764,cambio_dolar
2026-01-14,5.3795,cambio_dolar
2026-01-15,5.3846,cambio_dolar
2026-01-16,5.3798,cambio_dolar
2026-01-19,5.3653,cambio_dolar
2026-01-20,5.379,cambio_dolar
2026-01-21,5.3368,cambio_dolar
2026-01-22,5.3118,cambio_dolar
2026-01-23,5.2879,cambio_dolar
2026-01-26,5.276,cambio_dolar
2026-01-27,5.2392,cambio_dolar
2026-01-28,5.1838,cambio_dolar
2026-01-29,5.1956,cambio_dolar
2026-01-30,5.2301,cambio_dolar
2026-02-02,5.2587,cambio_dolar
2026-02-03,5.2236,cambio_dolar
2026-02-04,5.2359,cambio_dolar
2026-02-05,5.258,cambio_dolar
2026-02-06,5.2341,cambio_dolar
2026-02-09,5.1943,cambio_dolar
2026-02-10,5.2021,cambio_dolar
2026-02-11,5.1836,cambio_dolar
2026-02-12,5.1674,cambio_dolar
2026-02-13,5.2288,cambio_dolar
2026-02-18,5.2349,cambio_dolar
2026-02-19,5.2257,cambio_dolar
2026-02-20,5.2006,cambio_dolar
2026-02-23,5.1635,cambio_dolar
2026-02-24,5.1682,cambio_dolar
2026-02-25,5.144,cambio_dolar
2026-02-26,5.1382,cambio_dolar
2026-02-27,5.1495,cambio_dolar
2026-03-02,5.2001,cambio_dolar
2026-03-03,5.287,cambio_dolar
2026-03-04,5.2091,cambio_dolar
2026-03-05,5.2447,cambio_dolar
2026-03-06,5.2878,cambio_dolar
2026-03-09,5.2139,cambio_dolar
2026-03-10,5.1622,cambio_dolar
2026-03-11,5.1596,cambio_dolar
2026-03-12,5.2051,cambio_dolar
2026-03-13,5.2541,cambio_dolar
2026-03-16,5.2647,cambio_dolar
2026-03-17,5.2022,cambio_dolar
2026-03-18,5.2112,cambio_dolar
2026-03-19,5.2587,cambio_dolar
2026-03-20,5.28,cambio_dolar
2026-03-23,5.244,cambio_dolar
2026-03-24,5.2599,cambio_dolar
2026-03-25,5.2275,cambio_dolar
2026-03-26,5.2308,cambio_dolar
2026-03-27,5.2376,cambio_dolar
2026-03-30,5.2353,cambio_dolar
2026-03-31,5.2194,cambio_dolar
2026-04-01,5.1606,cambio_dolar
2026-04-02,5.1655,cambio_dolar
2026-04-06,5.1532,cambio_dolar
2026-04-07,5.1625,cambio_dolar
2026-04-08,5.0899,cambio_dolar
2026-04-09,5.0821,cambio_dolar
2026-04-10,5.0229,cambio_dolar
2026-04-13,5.0244,cambio_dolar
2026-04-14,4.9806,cambio_dolar
2026-04-15,4.9928,cambio_dolar
2026-04-16,5.0007,cambio_dolar
2026-04-17,4.9695,cambio_dolar
2026-04-20,4.9844,cambio_dolar
2026-04-22,4.9653,cambio_dolar
2026-04-23,4.9539,cambio_dolar
2026-04-24,5.0083,cambio_dolar
2026-04-27,4.97,cambio_dolar
2026-04-28,4.9878,cambio_dolar
2026-04-29,4.9985,cambio_dolar
2026-04-30,4.9886,cambio_dolar
2026-05-04,4.9587,cambio_dolar
2026-05-05,4.9242,cambio_dolar
2026-05-06,4.9274,cambio_dolar
2026-05-07,4.917,cambio_dolar
2026-05-08,4.8999,cambio_dolar
2026-05-11,4.8973,cambio_dolar
2026-05-12,4.8977,cambio_dolar
2026-05-13,4.9118,cambio_dolar
2026-05-14,4.9809,cambio_dolar
2026-05-15,5.0654,cambio_dolar
2026-05-18,5.0093,cambio_dolar
2026-05-19,5.0378,cambio_dolar
2026-05-20,5.0301,cambio_dolar
2026-05-21,5.0077,cambio_dolar
2026-05-22,5.014,cambio_dolar
2026-05-25,5.0072,cambio_dolar
2026-05-26,5.0211,cambio_dolar
2026-05-27,5.0579,cambio_dolar
2026-05-28,5.0517,cambio_dolar
2026-05-29,5.0569,cambio_dolar
2026-06-01,5.0303,cambio_dolar
2026-06-02,5.016,cambio_dolar
2026-06-03,5.0415,cambio_dolar
2026-06-05,5.1244,cambio_dolar
2026-06-08,5.1695,cambio_dolar
2026-06-09,5.1693,cambio_dolar
2026-06-10,5.1763,cambio_dolar
2026-06-11,5.1478,cambio_dolar
2026-06-12,5.0827,cambio_dolar
2026-06-15,5.043,cambio_dolar
2026-06-16,5.078,cambio_dolar
2026-06-17,5.0641,cambio_dolar
2026-06-18,5.1613,cambio_dolar
2026-06-19,5.1442,cambio_dolar
2026-06-22,5.1395,cambio_dolar
2026-06-23,5.1743,cambio_dolar
2026-06-24,5.2098,cambio_dolar
2026-06-25,5.1892,cambio_dolar
2026-06-26,5.1695,cambio_dolar
2026-06-29,5.1717,cambio_dolar
2026-06-30,5.1766,cambio_dolar
2026-07-01,5.195,cambio_dolar
2026-07-02,5.1945,cambio_dolar
2026-07-03,5.1717,cambio_dolar
2026-07-06,5.167,cambio_dolar
2026-07-07,5.1458,cambio_dolar
2026-07-08,5.1552,cambio_dolar
2026-07-09,5.1329,cambio_dolar
2026-07-10,5.1088,cambio_dolar
2026-07-13,5.1183,cambio_dolar
2026-07-14,5.0742,cambio_dolar
2026-07-15,5.0727,cambio_dolar
2026-07-16,5.0975,cambio_dolar
2026-07-17,5.1176,cambio_dolar
2026-07-20,5.0894,cambio_dolar
2026-07-21,5.078,cambio_dolar
2026-07-22,5.0638,cambio_dolar
2026-07-23,5.0807,cambio_dolar
2026-07-24,5.0666,cambio_dolar
2026-07-27,5.1005,cambio_dolar
2026-07-28,5.1177,cambio_dolar
2026-07-29,5.1217,cambio_dolar
2026-07-30,5.0739,cambio_dolar
2026-07-31,5.0773,cambio_dolar
2026-08-03,5.0723,cambio_dolar
2026-08-04,5.1053,cambio_dolar
2026-08-05,5.1154,cambio_dolar
2026-08-06,5.1017,cambio_dolar
2026-08-07,5.0908,cambio_dolar
2026-08-10,5.0963,cambio_dolar
2026-08-11,5.1285,cambio_dolar
2026-08-12,5.1639,cambio_dolar
2026-08-13,5.1859,cambio_dolar
2026-08-14,5.2236,cambio_dolar
2026-08-17,5.2014,cambio_dolar
2026-08-18,5.2043,cambio_dolar
2026-08-19,5.1714,cambio_dolar
2026-08-20,5.1862,cambio_dolar
